filepath,label,split,augmented
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0018.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0019.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0020.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0021.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0022.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0023.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0024.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0025.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0026.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0027.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0028.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0029.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0030.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0031.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0032.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0033.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0034.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0035.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0036.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0037.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0038.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0039.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0040.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0041.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0042.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0043.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0044.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0045.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0046.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0047.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0048.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0049.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0050.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0051.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0052.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0053.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0054.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0055.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0056.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0057.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0058.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0059.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0060.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0061.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0062.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0063.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0064.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0065.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0066.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0067.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0068.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0069.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0070.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0071.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0072.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0073.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0074.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0075.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0076.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0077.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0078.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0079.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0080.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0081.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0082.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0083.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0084.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0085.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0086.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0087.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0088.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0089.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0090.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0091.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0092.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0093.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0094.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0095.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0096.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0097.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0098.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0099.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0100.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0101.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0102.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0103.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0104.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0105.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0106.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0107.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0108.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0109.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0110.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0111.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0112.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0113.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0114.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0115.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0116.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0117.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0118.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0119.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0120.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0121.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0122.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0123.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0124.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0125.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0126.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0127.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0128.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0129.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0130.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0131.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0132.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0133.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0134.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0135.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0136.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0137.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0138.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0139.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0140.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0141.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0142.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0143.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0144.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0145.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0146.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0147.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0148.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0149.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0150.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0151.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0152.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0153.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0154.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0155.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0156.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0157.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0158.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0159.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0160.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0161.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0162.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0163.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0164.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0165.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0166.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0167.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0168.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0169.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0170.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\_processed\HouseHold\train\aug_HouseHold_0171.jpg,HouseHold,train,True
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-56-1-_jpeg.rf.862c80073a2bdc9ee49ea2f19375e041.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-21-03_jpeg.rf.072e2cd3b474d63bf7ac2aae8ba5da23.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-53-3-_jpeg.rf.0076f984cb9a84b0a7c8be582b9a6f64.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000331_png.rf.1ab20d06daf753ae12d3521998ed6f7f.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000320_png.rf.4dabfaef0385ec4232397c5cffcd2c00.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\valid\images\WhatsApp-Image-2026-05-06-at-16-20-52_jpeg.rf.e7f27072c02af85e2e0f37f16ec59d03.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\valid\images\WhatsApp-Image-2026-05-06-at-16-20-51_jpeg.rf.3630352782683bf7badaffe1fcf86db3.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\valid\images\WhatsApp-Image-2026-05-06-at-16-20-47_jpeg.rf.2a30261d0231be42129f5b9013b7f725.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\test\images\Screenshot-2026-05-07-000222_png.rf.697ca58a545f786a9921bbbec102a431.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000353_png.rf.2baca79fc2fb5ea76115840dcac28714.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-46-2-_jpeg.rf.ed976f1b04e554b5699f35fbf8250434.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-53_jpeg.rf.147dc799d3adf56de99fd55e4cc9470e.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-21-00-1-_jpeg.rf.384ebc523c2389717fba551760ca3b09.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-45-2-_jpeg.rf.4eb11bc3436a40a435f0d25385e561ec.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-56-2-_jpeg.rf.f8f6d1659e0ecb79c5a603cc3b712d53.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000309_png.rf.6d03408079a827df7bcea63fa7695cb1.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000210_png.rf.dfc326f837324dafce4e36aa8e4cb84b.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-45-3-_jpeg.rf.5a12d0fd9362bc790410f19e4bbfb8b5.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-45_jpeg.rf.19ebe38ceb52cc97c9257878cd6c61a1.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-48-1-_jpeg.rf.558a9a1fc97923a78ed55a07b4484619.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\test\images\WhatsApp-Image-2026-05-06-at-16-20-53-2-_jpeg.rf.1d9d3a4e8a813af2b85857a68e912585.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000343_png.rf.95c838617567ca0083c75b8b515c265b.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-44-2-_jpeg.rf.475401c0e83ffee68e0e12d9767bb435.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-20-43-2-_jpeg.rf.6593cd9a06c161a7b08cc664a751e3db.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000235_png.rf.0dbe6ce3350a3b070585603ac18a51af.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\WhatsApp-Image-2026-05-06-at-16-21-00-2-_jpeg.rf.24e18cda920a4b66688995150cde8b16.jpg,Lifestyle,train,False
c:\file akmal\Capstone - Ai Eng - Spendly_ Workspace\data\Lifestyle\train\images\Screenshot-2026-05-07-000247_png.rf.5aa5eda10e3b9a38a30fad983f27635f.jpg,Lifestyle,train,False
